dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,label_prop_train,label_prop_test,label_prop_train_std,label_prop_test_std
flowers102,L2Distance,True,200,BothSides,True,False,True,100.0,27.90849673202614,0.0,1.644483352558242
flowers102,L2Distance,True,200,BothSides,True,False,False,100.0,29.37472766884532,0.0,1.6149376163585702
flowers102,L2Distance,True,10,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,True,10,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,True,10,BothSides,True,False,True,100.0,26.660130718954246,0.0,1.671935511047767
flowers102,L2Distance,True,10,BothSides,True,False,False,100.0,27.39324618736384,0.0,1.6665922634224772
flowers102,L2Distance,True,100,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,True,100,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,True,100,BothSides,True,False,True,100.0,28.796296296296305,0.0,1.7415827527199108
flowers102,L2Distance,True,100,BothSides,True,False,False,100.0,30.556644880174293,0.0,1.601529114792271
flowers102,L2Distance,True,1000,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,True,1000,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,True,1000,BothSides,True,False,True,100.0,15.218954248366018,0.0,2.109147108668281
flowers102,L2Distance,True,1000,BothSides,True,False,False,100.0,15.542483660130722,0.0,2.132511464709664
flowers102,L2Distance,False,5,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,5,None,True,False,False,100.0,0.9814814814814818,0.0,0.010838643105736586
flowers102,L2Distance,False,5,BothSides,True,False,True,100.0,22.503267973856214,0.0,1.5983165350081838
flowers102,L2Distance,False,5,BothSides,True,False,False,100.0,22.633986928104576,0.0,1.5808033256721925
flowers102,L2Distance,False,50,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,50,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,50,BothSides,True,False,True,100.0,29.258169934640524,0.0,1.5419308211313034
flowers102,L2Distance,False,50,BothSides,True,False,False,100.0,30.822440087145974,0.0,1.6259333116555952
flowers102,L2Distance,False,500,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,500,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,500,BothSides,True,False,True,100.0,25.517429193899783,0.0,1.6658031710183194
flowers102,L2Distance,False,500,BothSides,True,False,False,100.0,26.654684095860567,0.0,1.581937524454772
flowers102,L2Distance,False,40,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,40,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,40,BothSides,True,False,True,100.0,29.66230936819173,0.0,1.648267299970955
flowers102,L2Distance,False,40,BothSides,True,False,False,100.0,31.03050108932462,0.0,1.660283674813748
flowers102,L2Distance,False,30,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,30,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,30,BothSides,True,False,True,100.0,29.650326797385627,0.0,1.7340251683285304
flowers102,L2Distance,False,30,BothSides,True,False,False,100.0,30.995642701525053,0.0,1.6647375168034328
flowers102,L2Distance,False,20,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,20,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,20,BothSides,True,False,True,100.0,28.811546840958613,0.0,1.527036915657322
flowers102,L2Distance,False,20,BothSides,True,False,False,100.0,29.876906318082792,0.0,1.576840562922674
flowers102,L2Distance,False,200,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,200,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,200,BothSides,True,False,True,100.0,27.44335511982571,0.0,1.610083326998007
flowers102,L2Distance,False,200,BothSides,True,False,False,100.0,28.85838779956427,0.0,1.516681027406965
flowers102,L2Distance,False,10,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,10,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,10,BothSides,True,False,True,100.0,27.305010893246195,0.0,1.5503825791098964
flowers102,L2Distance,False,10,BothSides,True,False,False,100.0,28.011982570806097,0.0,1.6458087237587842
flowers102,L2Distance,False,100,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,100,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,100,BothSides,True,False,True,100.0,28.516339869281055,0.0,1.7492111382918458
flowers102,L2Distance,False,100,BothSides,True,False,False,100.0,30.025054466230937,0.0,1.6173191278707733
flowers102,L2Distance,False,1000,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,1000,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,L2Distance,False,1000,BothSides,True,False,True,100.0,17.779956427015254,0.0,2.119601785726824
flowers102,L2Distance,False,1000,BothSides,True,False,False,100.0,18.18409586056645,0.0,2.1290796028983308
flowers102,Covariance,True,5,None,True,False,True,100.0,9.017429193899783,0.0,7.536482435627879
flowers102,Covariance,True,5,None,True,False,False,100.0,23.271241830065364,0.0,1.537967043536632
flowers102,Covariance,True,5,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,5,None,False,False,False,100.0,32.94662309368192,0.0,1.59833101220537
flowers102,Covariance,True,5,BothSides,True,False,True,100.0,23.50762527233115,0.0,1.5255212482036788
flowers102,Covariance,True,5,BothSides,True,False,False,100.0,23.69389978213508,0.0,1.534633393690472
flowers102,Covariance,True,5,BothSides,False,False,True,100.0,33.14705882352941,0.0,1.8786536084095595
flowers102,Covariance,True,5,BothSides,False,False,False,100.0,35.74509803921569,0.0,1.6962725677132597
flowers102,Covariance,True,50,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,50,None,True,False,False,100.0,29.661220043572985,0.0,1.628115449423425
flowers102,Covariance,True,50,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,50,None,False,False,False,100.0,0.9727668845315907,0.0,0.0442619818167975
flowers102,Covariance,True,50,BothSides,True,False,True,100.0,27.57952069716776,0.0,1.6058122864551347
flowers102,Covariance,True,50,BothSides,True,False,False,100.0,31.054466230936818,0.0,1.5418219227249577
flowers102,Covariance,True,50,BothSides,False,False,True,100.0,21.76143790849673,0.0,1.3607277883585793
flowers102,Covariance,True,50,BothSides,False,False,False,100.0,27.947712418300654,0.0,1.4628068153974576
flowers102,Covariance,True,500,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,500,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,500,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,500,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,500,BothSides,True,False,True,100.0,20.815904139433556,0.0,1.4710396305529385
flowers102,Covariance,True,500,BothSides,True,False,False,100.0,23.210239651416128,0.0,1.519071285318938
flowers102,Covariance,True,500,BothSides,False,False,True,100.0,16.529411764705884,0.0,1.8504813588211846
flowers102,Covariance,True,500,BothSides,False,False,False,100.0,20.14923747276689,0.0,1.8067331372863484
flowers102,Covariance,True,40,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,40,None,True,False,False,100.0,31.205882352941174,0.0,1.6361971253873757
flowers102,Covariance,True,40,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,40,None,False,False,False,100.0,17.098039215686278,0.0,1.8709714008119538
flowers102,Covariance,True,40,BothSides,True,False,True,100.0,29.068627450980394,0.0,1.6401752822338067
flowers102,Covariance,True,40,BothSides,True,False,False,100.0,32.114379084967325,0.0,1.4434019805769052
flowers102,Covariance,True,40,BothSides,False,False,True,100.0,22.786492374727672,0.0,1.4432938697079196
flowers102,Covariance,True,40,BothSides,False,False,False,100.0,29.16666666666667,0.0,1.460700642100463
flowers102,Covariance,True,30,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,30,None,True,False,False,100.0,32.172113289760354,0.0,1.5128064031738808
flowers102,Covariance,True,30,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,30,None,False,False,False,100.0,24.946623093681925,0.0,1.6656692445980068
flowers102,Covariance,True,30,BothSides,True,False,True,100.0,29.858387799564266,0.0,1.61164831857947
flowers102,Covariance,True,30,BothSides,True,False,False,100.0,32.47385620915033,0.0,1.398575304384761
flowers102,Covariance,True,30,BothSides,False,False,True,100.0,24.066448801742926,0.0,1.499336132428708
flowers102,Covariance,True,30,BothSides,False,False,False,100.0,30.49673202614379,0.0,1.4533337801150834
flowers102,Covariance,True,20,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,20,None,True,False,False,100.0,33.35294117647059,0.0,1.4965734552084313
flowers102,Covariance,True,20,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,20,None,False,False,False,100.0,28.74509803921569,0.0,1.5846045448766113
flowers102,Covariance,True,20,BothSides,True,False,True,100.0,31.51089324618736,0.0,1.490732283227474
flowers102,Covariance,True,20,BothSides,True,False,False,100.0,34.06209150326798,0.0,1.4712493470796573
flowers102,Covariance,True,20,BothSides,False,False,True,100.0,26.54901960784314,0.0,1.519448145222844
flowers102,Covariance,True,20,BothSides,False,False,False,100.0,32.33660130718955,0.0,1.4721104846299025
flowers102,Covariance,True,200,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,200,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,200,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,200,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,200,BothSides,True,False,True,100.0,23.02832244008715,0.0,1.3768649507037003
flowers102,Covariance,True,200,BothSides,True,False,False,100.0,26.26906318082789,0.0,1.3559685151069665
flowers102,Covariance,True,200,BothSides,False,False,True,100.0,18.927015250544663,0.0,1.7190201726412164
flowers102,Covariance,True,200,BothSides,False,False,False,100.0,23.122004357298476,0.0,1.5645841741839592
flowers102,Covariance,True,10,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,10,None,True,False,False,100.0,31.84204793028322,0.0,1.5736646760121487
flowers102,Covariance,True,10,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,10,None,False,False,False,100.0,32.467320261437905,0.0,1.6804134263103467
flowers102,Covariance,True,10,BothSides,True,False,True,100.0,31.080610021786487,0.0,1.5664987977634477
flowers102,Covariance,True,10,BothSides,True,False,False,100.0,32.91721132897604,0.0,1.5961025789264476
flowers102,Covariance,True,10,BothSides,False,False,True,100.0,30.991285403050114,0.0,1.8154502519062048
flowers102,Covariance,True,10,BothSides,False,False,False,100.0,35.01960784313726,0.0,1.6663092159441157
flowers102,Covariance,True,100,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,100,None,True,False,False,100.0,0.9782135076252726,0.0,0.015250544662309386
flowers102,Covariance,True,100,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,100,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,100,BothSides,True,False,True,100.0,24.470588235294116,0.0,1.4495403296989486
flowers102,Covariance,True,100,BothSides,True,False,False,100.0,28.569716775599133,0.0,1.5272979918405631
flowers102,Covariance,True,100,BothSides,False,False,True,100.0,19.816993464052292,0.0,1.3440411873441305
flowers102,Covariance,True,100,BothSides,False,False,False,100.0,24.763616557734217,0.0,1.4046844126474496
flowers102,Covariance,True,1000,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,1000,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,1000,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,1000,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,1000,BothSides,True,False,True,100.0,15.872549019607844,0.0,1.9190854748455943
flowers102,Covariance,True,1000,BothSides,True,False,False,100.0,19.265795206971678,0.0,1.8870812779509492
flowers102,Covariance,True,1000,BothSides,False,False,True,100.0,2.0555555555555554,0.0,3.940996869443725
flowers102,Covariance,True,1000,BothSides,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,0,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,0,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,True,0,BothSides,False,False,True,100.0,2.07516339869281,0.0,4.012246685621805
flowers102,Covariance,True,0,BothSides,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,5,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,5,None,True,False,False,100.0,15.571895424836605,0.0,1.5095205605442716
flowers102,Covariance,False,5,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,5,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,5,BothSides,True,False,True,100.0,15.604575163398692,0.0,1.5601604427362428
flowers102,Covariance,False,5,BothSides,True,False,False,100.0,15.720043572984753,0.0,1.5456664201985861
flowers102,Covariance,False,5,BothSides,False,False,True,100.0,27.671023965141618,0.0,1.5566277283625691
flowers102,Covariance,False,5,BothSides,False,False,False,100.0,30.071895424836608,0.0,1.5049105357908128
flowers102,Covariance,False,50,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,50,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,50,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,50,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,50,BothSides,True,False,True,100.0,26.680827886710247,0.0,1.4526261218506975
flowers102,Covariance,False,50,BothSides,True,False,False,100.0,28.41176470588235,0.0,1.4995043030813198
flowers102,Covariance,False,50,BothSides,False,False,True,100.0,21.049019607843142,0.0,1.5228629601035633
flowers102,Covariance,False,50,BothSides,False,False,False,100.0,23.99891067538126,0.0,1.4300218621698808
flowers102,Covariance,False,500,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,500,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,500,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,500,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,500,BothSides,True,False,True,100.0,18.38344226579521,0.0,1.4403919927572029
flowers102,Covariance,False,500,BothSides,True,False,False,100.0,18.06753812636166,0.0,1.4056948104897453
flowers102,Covariance,False,500,BothSides,False,False,True,100.0,6.459694989106754,0.0,1.3989659633236387
flowers102,Covariance,False,500,BothSides,False,False,False,100.0,7.37037037037037,0.0,1.454582468781352
flowers102,Covariance,False,40,None,True,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,40,None,True,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,40,None,False,False,True,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,40,None,False,False,False,100.0,0.9803921568627455,0.0,2.220446049250313e-16
flowers102,Covariance,False,40,BothSides,True,False,True,100.0,26.71459694989107,0.0,1.5573243210454537
flowers102,Covariance,False,40,BothSides,True,False,False,100.0,28.601307189542485,0.0,1.4333889492385932
flowers102,Covariance,False,40,BothSides,False,False,True,100.0,22.38779956427015,0.0,1.4717158591327764
