dataset,graph_type,minmaxscaler,nn,normalization,nnk,kalofolias,self_loop,ami,ari,nmi
cora,Covariance,True,5,None,True,False,False,0.30140147358096725,-0.21037709943094526,0.9684675800034263
cora,Covariance,True,5,None,False,False,True,17.881395046779094,6.034531359275441,18.332278553143887
cora,Covariance,True,5,None,False,False,False,17.881395046779094,6.034531359275441,18.332278553143887
cora,Covariance,True,5,BothSides,True,False,True,0.647816500594707,-0.09956781305441205,1.3433251348805144
cora,Covariance,True,5,BothSides,True,False,False,0.5276367383398048,-0.3423032303642892,1.1762973137287354
cora,Covariance,True,5,BothSides,False,False,True,17.832635907745686,5.922897804138998,18.284184059935452
cora,Covariance,True,5,BothSides,False,False,False,18.433543923915256,7.83157111757538,18.861035986646595
cora,Covariance,True,50,None,True,False,True,0.729668028154312,-0.0691472032989654,1.380810335856904
cora,Covariance,True,50,None,True,False,False,0.729668028154312,-0.0691472032989654,1.380810335856904
cora,Covariance,True,50,None,False,False,True,29.3619170045327,17.762516775504768,29.641967959710314
cora,Covariance,True,50,None,False,False,False,29.3619170045327,17.762516775504768,29.641967959710314
cora,Covariance,True,50,BothSides,True,False,True,0.729668028154312,-0.0691472032989654,1.380810335856904
cora,Covariance,True,50,BothSides,True,False,False,0.5448714206642441,0.05209923930098735,1.1878682042096522
cora,Covariance,True,50,BothSides,False,False,True,29.391790589634393,17.717068935491298,29.671769088238513
cora,Covariance,True,50,BothSides,False,False,False,29.443853973907185,16.283877090269037,29.724619497845637
cora,Covariance,True,500,None,True,False,True,19.02507970573432,10.736780222065677,19.326041631998073
cora,Covariance,True,500,None,True,False,False,19.02507970573432,10.736780222065677,19.326041631998073
cora,Covariance,True,500,None,False,False,True,21.14778373663663,14.565646913689074,21.435006301869485
cora,Covariance,True,500,None,False,False,False,21.14778373663663,14.565646913689074,21.435006301869485
cora,Covariance,True,500,BothSides,True,False,True,19.39781577647238,11.031588126145342,19.697383630081863
cora,Covariance,True,500,BothSides,True,False,False,20.224768872335687,10.726597038408364,20.53153254632135
cora,Covariance,True,500,BothSides,False,False,True,21.523435354507605,14.744148042190112,21.809168694663533
cora,Covariance,True,500,BothSides,False,False,False,22.0286562855785,15.190989687215364,22.31282921244686
cora,Covariance,True,40,None,True,False,True,0.24432704131341923,0.038974081361022754,0.8651631661187275
cora,Covariance,True,40,None,True,False,False,0.24432704131341923,0.038974081361022754,0.8651631661187275
cora,Covariance,True,40,None,False,False,True,31.086042320513464,19.49214990876083,31.35894944358684
cora,Covariance,True,40,None,False,False,False,31.086042320513464,19.49214990876083,31.35894944358684
cora,Covariance,True,40,BothSides,True,False,True,0.24432704131341923,0.038974081361022754,0.8651631661187275
cora,Covariance,True,40,BothSides,True,False,False,0.4568991531002036,0.062043181080583876,1.0992862500223115
cora,Covariance,True,40,BothSides,False,False,True,31.24891819926983,19.22511060992404,31.521575009783426
cora,Covariance,True,40,BothSides,False,False,False,30.631056642434768,16.94711691081015,30.908334149394275
cora,Covariance,True,30,None,True,False,True,0.3133013890815303,0.07231790341886157,0.9717613619976511
cora,Covariance,True,30,None,True,False,False,0.3133013890815303,0.07231790341886157,0.9717613619976511
cora,Covariance,True,30,None,False,False,True,31.812654608938217,20.670056193656972,32.081731492347906
cora,Covariance,True,30,None,False,False,False,31.812654608938217,20.670056193656972,32.081731492347906
cora,Covariance,True,30,BothSides,True,False,True,0.20890491629793462,0.04822347938052593,0.8299614930752935
cora,Covariance,True,30,BothSides,True,False,False,1.00729335043772,0.00144968085877855,1.735265549314734
cora,Covariance,True,30,BothSides,False,False,True,31.785263188814834,12.141813230690426,32.0882887003381
cora,Covariance,True,30,BothSides,False,False,False,32.0760070904785,12.893044603519527,32.37492790664938
cora,Covariance,True,20,None,True,False,True,0.09335192147532667,0.000583142386526821,0.7827669844630958
cora,Covariance,True,20,None,True,False,False,0.09335192147532667,0.000583142386526821,0.7827669844630958
cora,Covariance,True,20,None,False,False,True,33.05490999772145,16.545216413011683,33.34693502513518
cora,Covariance,True,20,None,False,False,False,33.05490999772145,16.545216413011683,33.34693502513518
cora,Covariance,True,20,BothSides,True,False,True,0.21509047352518798,0.0006676112143300369,0.8937945656103086
cora,Covariance,True,20,BothSides,True,False,False,0.3724245711703966,0.01348683444579284,1.063603201014801
cora,Covariance,True,20,BothSides,False,False,True,32.99013420258944,16.553696063287735,33.28227770009822
cora,Covariance,True,20,BothSides,False,False,False,33.00163829538363,18.178748859302615,33.291218506602874
cora,Covariance,True,200,None,True,False,True,23.473158676877983,9.5466618998534,23.791983700263863
cora,Covariance,True,200,None,True,False,False,23.473158676877983,9.5466618998534,23.791983700263863
cora,Covariance,True,200,None,False,False,True,25.869906301867022,17.991591390667853,26.14238018718209
cora,Covariance,True,200,None,False,False,False,25.869906301867022,17.991591390667853,26.14238018718209
cora,Covariance,True,200,BothSides,True,False,True,22.818845033132753,9.242245890552436,23.139832462573146
cora,Covariance,True,200,BothSides,True,False,False,14.312152189494546,3.3500218262829007,14.667869548446893
cora,Covariance,True,200,BothSides,False,False,True,25.73495765919842,18.232427545145438,26.00643447094197
cora,Covariance,True,200,BothSides,False,False,False,25.610159001408107,17.98386615972191,25.88131731886515
cora,Covariance,True,10,None,True,False,True,0.08398826228081605,0.04233612126105412,0.7329499777441836
cora,Covariance,True,10,None,True,False,False,0.08398826228081605,0.04233612126105412,0.7329499777441836
cora,Covariance,True,10,None,False,False,True,22.319831134248044,7.129706498852969,22.69714159350307
cora,Covariance,True,10,None,False,False,False,22.319831134248044,7.129706498852969,22.69714159350307
cora,Covariance,True,10,BothSides,True,False,True,0.006721821123278208,-0.25083615070608384,0.7462662005425409
cora,Covariance,True,10,BothSides,True,False,False,0.5289839994903381,0.08496989327782303,1.2527321803160514
cora,Covariance,True,10,BothSides,False,False,True,22.823022324471783,10.873569512847233,23.20595695152503
cora,Covariance,True,10,BothSides,False,False,False,26.871478110061382,14.051176052447548,27.200325717722563
cora,Covariance,True,100,None,True,False,True,20.275073522754727,6.956231704858608,20.640491188822363
cora,Covariance,True,100,None,True,False,False,20.275073522754727,6.956231704858608,20.640491188822363
cora,Covariance,True,100,None,False,False,True,29.109057236440243,17.179782594038887,29.378260035588088
cora,Covariance,True,100,None,False,False,False,29.109057236440243,17.179782594038887,29.378260035588088
cora,Covariance,True,100,BothSides,True,False,True,20.07035045543143,6.753016129051076,20.43708223126567
cora,Covariance,True,100,BothSides,True,False,False,11.125432786840129,-0.0672042225063433,11.565223953314936
cora,Covariance,True,100,BothSides,False,False,True,28.88136720090498,16.954617970355805,29.151660618024668
cora,Covariance,True,100,BothSides,False,False,False,29.02964059493927,17.168729805833845,29.29882363214843
cora,Covariance,True,1000,None,True,False,True,16.443064842640727,9.728528498856157,16.753253799279477
cora,Covariance,True,1000,None,True,False,False,16.443064842640727,9.728528498856157,16.753253799279477
cora,Covariance,True,1000,None,False,False,True,17.866294537066533,11.498126608497124,18.171306633769234
cora,Covariance,True,1000,None,False,False,False,17.866294537066533,11.498126608497124,18.171306633769234
cora,Covariance,True,1000,BothSides,True,False,True,16.253822900353594,9.661897334283125,16.56356422365924
cora,Covariance,True,1000,BothSides,True,False,False,16.098344871101794,9.85350297655161,16.407929059181868
cora,Covariance,True,1000,BothSides,False,False,True,19.008287344410917,13.207325654202615,19.300021563104654
cora,Covariance,True,1000,BothSides,False,False,False,17.320822601753346,10.548920750773682,17.61720585792395
cora,Covariance,True,0,None,False,False,True,0.0,0.0,0.0
cora,Covariance,True,0,None,False,False,False,0.0,0.0,0.0
cora,Covariance,True,0,BothSides,False,False,True,0.0,0.0,0.0
cora,Covariance,True,0,BothSides,False,False,False,0.0,0.0,0.0
cora,Covariance,False,5,None,True,False,True,0.30140147358096725,-0.21037709943094526,0.9684675800034263
cora,Covariance,False,5,None,True,False,False,0.30140147358096725,-0.21037709943094526,0.9684675800034263
cora,Covariance,False,5,None,False,False,True,17.881395046779094,6.034531359275441,18.332278553143887
cora,Covariance,False,5,None,False,False,False,17.881395046779094,6.034531359275441,18.332278553143887
cora,Covariance,False,5,BothSides,True,False,True,0.647816500594707,-0.09956781305441205,1.3433251348805144
cora,Covariance,False,5,BothSides,True,False,False,0.5276367383398048,-0.3423032303642892,1.1762973137287354
cora,Covariance,False,5,BothSides,False,False,True,17.832635907745686,5.922897804138998,18.284184059935452
cora,Covariance,False,5,BothSides,False,False,False,18.433543923915256,7.83157111757538,18.861035986646595
cora,Covariance,False,50,None,True,False,True,0.729668028154312,-0.0691472032989654,1.380810335856904
cora,Covariance,False,50,None,True,False,False,0.729668028154312,-0.0691472032989654,1.380810335856904
cora,Covariance,False,50,None,False,False,True,29.3619170045327,17.762516775504768,29.641967959710314
cora,Covariance,False,50,None,False,False,False,29.3619170045327,17.762516775504768,29.641967959710314
cora,Covariance,False,50,BothSides,True,False,True,0.729668028154312,-0.0691472032989654,1.380810335856904
cora,Covariance,False,50,BothSides,True,False,False,0.5448714206642441,0.05209923930098735,1.1878682042096522
cora,Covariance,False,50,BothSides,False,False,True,29.391790589634393,17.717068935491298,29.671769088238513
cora,Covariance,False,50,BothSides,False,False,False,29.443853973907185,16.283877090269037,29.724619497845637
cora,Covariance,False,500,None,True,False,True,19.02507970573432,10.736780222065677,19.326041631998073
cora,Covariance,False,500,None,True,False,False,19.02507970573432,10.736780222065677,19.326041631998073
cora,Covariance,False,500,None,False,False,True,21.14778373663663,14.565646913689074,21.435006301869485
cora,Covariance,False,500,None,False,False,False,21.14778373663663,14.565646913689074,21.435006301869485
cora,Covariance,False,500,BothSides,True,False,True,19.39781577647238,11.031588126145342,19.697383630081863
cora,Covariance,False,500,BothSides,True,False,False,20.224768872335687,10.726597038408364,20.53153254632135
cora,Covariance,False,500,BothSides,False,False,True,21.523435354507605,14.744148042190112,21.809168694663533
cora,Covariance,False,500,BothSides,False,False,False,22.0286562855785,15.190989687215364,22.31282921244686
cora,Covariance,False,40,None,True,False,True,0.24432704131341923,0.038974081361022754,0.8651631661187275
cora,Covariance,False,40,None,True,False,False,0.24432704131341923,0.038974081361022754,0.8651631661187275
cora,Covariance,False,40,None,False,False,True,31.086042320513464,19.49214990876083,31.35894944358684
cora,Covariance,False,40,None,False,False,False,31.086042320513464,19.49214990876083,31.35894944358684
cora,Covariance,False,40,BothSides,True,False,True,0.24432704131341923,0.038974081361022754,0.8651631661187275
cora,Covariance,False,40,BothSides,True,False,False,0.4568991531002036,0.062043181080583876,1.0992862500223115
cora,Covariance,False,40,BothSides,False,False,True,31.24891819926983,19.22511060992404,31.521575009783426
cora,Covariance,False,40,BothSides,False,False,False,30.631056642434768,16.94711691081015,30.908334149394275
cora,Covariance,False,30,None,True,False,True,0.3133013890815303,0.07231790341886157,0.9717613619976511
cora,Covariance,False,30,None,True,False,False,0.3133013890815303,0.07231790341886157,0.9717613619976511
cora,Covariance,False,30,None,False,False,True,31.812654608938217,20.670056193656972,32.081731492347906
cora,Covariance,False,30,None,False,False,False,31.812654608938217,20.670056193656972,32.081731492347906
cora,Covariance,False,30,BothSides,True,False,True,0.20890491629793462,0.04822347938052593,0.8299614930752935
cora,Covariance,False,30,BothSides,True,False,False,1.00729335043772,0.00144968085877855,1.735265549314734
cora,Covariance,False,30,BothSides,False,False,True,31.785263188814834,12.141813230690426,32.0882887003381
cora,Covariance,False,30,BothSides,False,False,False,32.0760070904785,12.893044603519527,32.37492790664938
cora,Covariance,False,20,None,True,False,True,0.09335192147532667,0.000583142386526821,0.7827669844630958
cora,Covariance,False,20,None,True,False,False,0.09335192147532667,0.000583142386526821,0.7827669844630958
cora,Covariance,False,20,None,False,False,True,33.05490999772145,16.545216413011683,33.34693502513518
cora,Covariance,False,20,None,False,False,False,33.05490999772145,16.545216413011683,33.34693502513518
cora,Covariance,False,20,BothSides,True,False,True,0.21509047352518798,0.0006676112143300369,0.8937945656103086
cora,Covariance,False,20,BothSides,True,False,False,0.3724245711703966,0.01348683444579284,1.063603201014801
cora,Covariance,False,20,BothSides,False,False,True,32.99013420258944,16.553696063287735,33.28227770009822
cora,Covariance,False,20,BothSides,False,False,False,33.00163829538363,18.178748859302615,33.291218506602874
cora,Covariance,False,200,None,True,False,True,23.473158676877983,9.5466618998534,23.791983700263863
cora,Covariance,False,200,None,True,False,False,23.473158676877983,9.5466618998534,23.791983700263863
cora,Covariance,False,200,None,False,False,True,25.869906301867022,17.991591390667853,26.14238018718209
cora,Covariance,False,200,None,False,False,False,25.869906301867022,17.991591390667853,26.14238018718209
cora,Covariance,False,200,BothSides,True,False,True,22.818845033132753,9.242245890552436,23.139832462573146
cora,Covariance,False,200,BothSides,True,False,False,14.312152189494546,3.3500218262829007,14.667869548446893
cora,Covariance,False,200,BothSides,False,False,True,25.73495765919842,18.232427545145438,26.00643447094197
cora,Covariance,False,200,BothSides,False,False,False,25.610159001408107,17.98386615972191,25.88131731886515
cora,Covariance,False,10,None,True,False,True,0.08398826228081605,0.04233612126105412,0.7329499777441836
cora,Covariance,False,10,None,True,False,False,0.08398826228081605,0.04233612126105412,0.7329499777441836
cora,Covariance,False,10,None,False,False,True,22.319831134248044,7.129706498852969,22.69714159350307
cora,Covariance,False,10,None,False,False,False,22.319831134248044,7.129706498852969,22.69714159350307
cora,Covariance,False,10,BothSides,True,False,True,0.006721821123278208,-0.25083615070608384,0.7462662005425409
cora,Covariance,False,10,BothSides,True,False,False,0.6401208949178033,-0.08581731634282229,1.3891688194325427
cora,Covariance,False,10,BothSides,False,False,True,22.823022324471783,10.873569512847233,23.20595695152503
cora,Covariance,False,10,BothSides,False,False,False,26.871478110061382,14.051176052447548,27.200325717722563
cora,Covariance,False,100,None,True,False,True,20.275073522754727,6.956231704858608,20.640491188822363
cora,Covariance,False,100,None,True,False,False,20.275073522754727,6.956231704858608,20.640491188822363
cora,Covariance,False,100,None,False,False,True,29.109057236440243,17.179782594038887,29.378260035588088
cora,Covariance,False,100,None,False,False,False,29.109057236440243,17.179782594038887,29.378260035588088
cora,Covariance,False,100,BothSides,True,False,True,20.07035045543143,6.753016129051076,20.43708223126567
cora,Covariance,False,100,BothSides,True,False,False,11.125432786840129,-0.0672042225063433,11.565223953314936
cora,Covariance,False,100,BothSides,False,False,True,28.88136720090498,16.954617970355805,29.151660618024668
cora,Covariance,False,100,BothSides,False,False,False,29.02964059493927,17.168729805833845,29.29882363214843
cora,Covariance,False,1000,None,True,False,True,16.443064842640727,9.728528498856157,16.753253799279477
cora,Covariance,False,1000,None,True,False,False,16.443064842640727,9.728528498856157,16.753253799279477
cora,Covariance,False,1000,None,False,False,True,17.866294537066533,11.498126608497124,18.171306633769234
cora,Covariance,False,1000,None,False,False,False,17.866294537066533,11.498126608497124,18.171306633769234
cora,Covariance,False,1000,BothSides,True,False,True,16.253822900353594,9.661897334283125,16.56356422365924
cora,Covariance,False,1000,BothSides,True,False,False,16.098344871101794,9.85350297655161,16.407929059181868
cora,Covariance,False,1000,BothSides,False,False,True,19.008287344410917,13.207325654202615,19.300021563104654
cora,Covariance,False,1000,BothSides,False,False,False,17.320822601753346,10.548920750773682,17.61720585792395
cora,Covariance,False,0,None,False,False,True,0.0,0.0,0.0
cora,Covariance,False,0,None,False,False,False,0.0,0.0,0.0
cora,Covariance,False,0,BothSides,False,False,True,0.0,0.0,0.0
cora,Covariance,False,0,BothSides,False,False,False,0.0,0.0,0.0
cora,Cosine,True,5,None,True,False,True,0.4563553171197977,-0.38881320560859656,1.2216944085528738
cora,Cosine,True,5,None,True,False,False,0.4563553171197977,-0.38881320560859656,1.2216944085528738
cora,Cosine,True,5,None,False,False,True,6.8692828955458,0.27354414752085837,7.520368992823892
cora,Cosine,True,5,None,False,False,False,6.8692828955458,0.27354414752085837,7.520368992823892
cora,Cosine,True,5,BothSides,True,False,True,0.2630960386804774,-0.37197148497194493,0.9570628161245083
cora,Cosine,True,5,BothSides,True,False,False,1.2219944022301363,-1.3022689585591813,1.9181765258962364
cora,Cosine,True,5,BothSides,False,False,True,6.862458877973937,0.2582908066112843,7.511468078492801
cora,Cosine,True,5,BothSides,False,False,False,6.667531601834188,0.20758614477585097,7.320928114851228
cora,Cosine,True,50,None,True,False,True,34.304731772371625,20.934744518067262,34.56630164843475
cora,Cosine,True,50,None,True,False,False,34.304731772371625,20.934744518067262,34.56630164843475
cora,Cosine,True,50,None,False,False,True,29.011668395463563,14.295348647942669,29.29662380542129
cora,Cosine,True,50,None,False,False,False,29.011668395463563,14.295348647942669,29.29662380542129
cora,Cosine,True,50,BothSides,True,False,True,34.22095955786989,21.171981022150973,34.48255717281381
cora,Cosine,True,50,BothSides,True,False,False,27.984591085921227,14.834478127822162,28.294074923611284
cora,Cosine,True,50,BothSides,False,False,True,29.924619100662753,15.595212860229102,30.204403274199155
cora,Cosine,True,50,BothSides,False,False,False,30.00634370276036,15.74425215548206,30.28567169407406
cora,Cosine,True,500,None,True,False,True,19.406864090628257,12.259101548744521,19.701444710680057
cora,Cosine,True,500,None,True,False,False,19.406864090628257,12.259101548744521,19.701444710680057
cora,Cosine,True,500,None,False,False,True,20.473356728096228,13.95622156714965,20.763228592946128
cora,Cosine,True,500,None,False,False,False,20.473356728096228,13.95622156714965,20.763228592946128
cora,Cosine,True,500,BothSides,True,False,True,22.50823797544218,16.334971120121846,22.790993175975448
cora,Cosine,True,500,BothSides,True,False,False,22.60163332964862,16.43536213719198,22.88400711529417
cora,Cosine,True,500,BothSides,False,False,True,21.69341816750378,15.139529978095567,21.9784239883031
cora,Cosine,True,500,BothSides,False,False,False,21.69665425421439,15.144490913028797,21.98164184716191
cora,Cosine,True,40,None,True,False,True,32.46537179705436,13.277587413485726,32.760024000109
cora,Cosine,True,40,None,True,False,False,32.46537179705436,13.277587413485726,32.760024000109
cora,Cosine,True,40,None,False,False,True,29.885915808464237,14.613388905692034,30.167898097676517
cora,Cosine,True,40,None,False,False,False,29.885915808464237,14.613388905692034,30.167898097676517
cora,Cosine,True,40,BothSides,True,False,True,27.951526575844998,14.948681076475804,28.251855595857705
cora,Cosine,True,40,BothSides,True,False,False,27.630267257344084,14.822218395124992,27.938059117337104
cora,Cosine,True,40,BothSides,False,False,True,30.19935354918344,15.962963459005936,30.478034510523223
cora,Cosine,True,40,BothSides,False,False,False,30.289024332016766,16.138941294661365,30.567226109569027
cora,Cosine,True,30,None,True,False,True,25.034612343328753,13.52666746019959,25.37997198265538
cora,Cosine,True,30,None,True,False,False,25.034612343328753,13.52666746019959,25.37997198265538
cora,Cosine,True,30,None,False,False,True,31.936031683537898,17.6555391740531,32.20722842948233
cora,Cosine,True,30,None,False,False,False,31.936031683537898,17.6555391740531,32.20722842948233
cora,Cosine,True,30,BothSides,True,False,True,24.888741150139108,13.06452308870482,25.234817479619952
cora,Cosine,True,30,BothSides,True,False,False,20.92009895721848,6.188534165111256,21.29307188309414
cora,Cosine,True,30,BothSides,False,False,True,30.963985121475535,15.579774263345273,31.2419622310773
cora,Cosine,True,30,BothSides,False,False,False,30.757969220671843,11.123990162779355,31.065293675941376
cora,Cosine,True,20,None,True,False,True,24.2338322281097,12.671008524153299,24.586764728986605
cora,Cosine,True,20,None,True,False,False,24.2338322281097,12.671008524153299,24.586764728986605
cora,Cosine,True,20,None,False,False,True,31.648702390584475,12.67641972225691,31.94991733962871
cora,Cosine,True,20,None,False,False,False,31.648702390584475,12.67641972225691,31.94991733962871
cora,Cosine,True,20,BothSides,True,False,True,21.659131930639795,8.098453374693877,22.028429149023637
cora,Cosine,True,20,BothSides,True,False,False,12.344926229247848,-0.4221159906458017,12.792552921819746
cora,Cosine,True,20,BothSides,False,False,True,33.596669499736166,20.7742121736275,33.88120334923736
cora,Cosine,True,20,BothSides,False,False,False,33.63569338428582,21.74533244449975,33.919109543408084
cora,Cosine,True,200,None,True,False,True,28.43775217046078,16.70538083519225,28.705564248899552
cora,Cosine,True,200,None,True,False,False,28.43775217046078,16.70538083519225,28.705564248899552
cora,Cosine,True,200,None,False,False,True,24.08618544576551,16.338446882471917,24.362516747753347
cora,Cosine,True,200,None,False,False,False,24.08618544576551,16.338446882471917,24.362516747753347
cora,Cosine,True,200,BothSides,True,False,True,29.26706158915082,18.26934874369229,29.529902015798253
cora,Cosine,True,200,BothSides,True,False,False,29.31029879257096,18.322561293008516,29.572893207077332
cora,Cosine,True,200,BothSides,False,False,True,25.361545946567926,17.820624264600898,25.63319664344514
cora,Cosine,True,200,BothSides,False,False,False,25.323911685347404,17.817405395877365,25.595679140405743
cora,Cosine,True,10,None,True,False,True,6.378146334340864,1.016737872703481,6.959217513973803
cora,Cosine,True,10,None,True,False,False,6.378146334340864,1.016737872703481,6.959217513973803
cora,Cosine,True,10,None,False,False,True,30.847149236675726,19.492978534341788,31.166983118738013
cora,Cosine,True,10,None,False,False,False,30.847149236675726,19.492978534341788,31.166983118738013
cora,Cosine,True,10,BothSides,True,False,True,3.7641124021282795,0.19784041939461414,4.393834682090579
cora,Cosine,True,10,BothSides,True,False,False,3.046672141142135,0.2978410071421761,3.6987820907603006
cora,Cosine,True,10,BothSides,False,False,True,25.65632864342967,12.51254372758698,26.019775230922647
cora,Cosine,True,10,BothSides,False,False,False,25.347419975291224,11.623673607558233,25.714114786563584
cora,Cosine,True,100,None,True,False,True,31.698313457075113,19.652316331041455,31.970603974979284
cora,Cosine,True,100,None,True,False,False,31.698313457075113,19.652316331041455,31.970603974979284
cora,Cosine,True,100,None,False,False,True,27.57900266460324,15.241244844075599,27.854313055138803
cora,Cosine,True,100,None,False,False,False,27.57900266460324,15.241244844075599,27.854313055138803
cora,Cosine,True,100,BothSides,True,False,True,32.869781789634715,20.772007047800116,33.135934361610694
cora,Cosine,True,100,BothSides,True,False,False,32.783489969453726,20.602077007803206,33.049548072109516
cora,Cosine,True,100,BothSides,False,False,True,27.767337392416756,16.035055066764382,28.041319249225477
cora,Cosine,True,100,BothSides,False,False,False,27.808205357104942,16.10164154001233,28.081966650822665
cora,Cosine,True,1000,None,True,False,True,15.407004751741507,8.905695498905587,15.720025948867839
cora,Cosine,True,1000,None,True,False,False,15.407004751741507,8.905695498905587,15.720025948867839
cora,Cosine,True,1000,None,False,False,True,17.183646590464903,10.852920463746761,17.489943282686045
cora,Cosine,True,1000,None,False,False,False,17.183646590464903,10.852920463746761,17.489943282686045
cora,Cosine,True,1000,BothSides,True,False,True,15.637200200872126,9.564394092238022,15.948001889415902
cora,Cosine,True,1000,BothSides,True,False,False,15.632077033710146,9.571473495442495,15.942847564143156
cora,Cosine,True,1000,BothSides,False,False,True,19.459065484018346,13.086114099737179,19.75600690955311
cora,Cosine,True,1000,BothSides,False,False,False,19.393998149854042,13.016803422893439,19.691224484685414
cora,Cosine,True,0,None,False,False,True,14.995380105259043,7.308707932122884,15.320778853497208
cora,Cosine,True,0,None,False,False,False,14.995380105259043,7.308707932122884,15.320778853497208
cora,Cosine,True,0,BothSides,False,False,True,17.99912626301392,10.577140581673234,18.309922345759194
cora,Cosine,True,0,BothSides,False,False,False,18.01019446642511,10.584622600233631,18.320928400148823
cora,Cosine,False,5,None,True,False,True,0.4563553171197977,-0.38881320560859656,1.2216944085528738
cora,Cosine,False,5,None,True,False,False,0.4563553171197977,-0.38881320560859656,1.2216944085528738
cora,Cosine,False,5,None,False,False,True,6.8692828955458,0.27354414752085837,7.520368992823892
cora,Cosine,False,5,None,False,False,False,6.8692828955458,0.27354414752085837,7.520368992823892
cora,Cosine,False,5,BothSides,True,False,True,0.2630960386804774,-0.37197148497194493,0.9570628161245083
cora,Cosine,False,5,BothSides,True,False,False,0.8159733486707949,-1.1715059066043003,1.4862951519603762
cora,Cosine,False,5,BothSides,False,False,True,6.862458877973937,0.2582908066112843,7.511468078492801
cora,Cosine,False,5,BothSides,False,False,False,6.667531601834188,0.20758614477585097,7.320928114851228
cora,Cosine,False,50,None,True,False,True,34.304731772371625,20.934744518067262,34.56630164843475
cora,Cosine,False,50,None,True,False,False,34.304731772371625,20.934744518067262,34.56630164843475
cora,Cosine,False,50,None,False,False,True,29.011668395463563,14.295348647942669,29.29662380542129
cora,Cosine,False,50,None,False,False,False,29.011668395463563,14.295348647942669,29.29662380542129
cora,Cosine,False,50,BothSides,True,False,True,34.22095955786989,21.171981022150973,34.48255717281381
cora,Cosine,False,50,BothSides,True,False,False,27.984591085921227,14.834478127822162,28.294074923611284
cora,Cosine,False,50,BothSides,False,False,True,29.924619100662753,15.595212860229102,30.204403274199155
cora,Cosine,False,50,BothSides,False,False,False,30.00634370276036,15.74425215548206,30.28567169407406
cora,Cosine,False,500,None,True,False,True,19.406864090628257,12.259101548744521,19.701444710680057
cora,Cosine,False,500,None,True,False,False,19.406864090628257,12.259101548744521,19.701444710680057
cora,Cosine,False,500,None,False,False,True,20.473356728096228,13.95622156714965,20.763228592946128
cora,Cosine,False,500,None,False,False,False,20.473356728096228,13.95622156714965,20.763228592946128
cora,Cosine,False,500,BothSides,True,False,True,22.50823797544218,16.334971120121846,22.790993175975448
cora,Cosine,False,500,BothSides,True,False,False,22.60163332964862,16.43536213719198,22.88400711529417
cora,Cosine,False,500,BothSides,False,False,True,21.69341816750378,15.139529978095567,21.9784239883031
cora,Cosine,False,500,BothSides,False,False,False,21.69665425421439,15.144490913028797,21.98164184716191
cora,Cosine,False,40,None,True,False,True,32.46537179705436,13.277587413485726,32.760024000109
cora,Cosine,False,40,None,True,False,False,32.46537179705436,13.277587413485726,32.760024000109
cora,Cosine,False,40,None,False,False,True,29.885915808464237,14.613388905692034,30.167898097676517
cora,Cosine,False,40,None,False,False,False,29.885915808464237,14.613388905692034,30.167898097676517
cora,Cosine,False,40,BothSides,True,False,True,27.951526575844998,14.948681076475804,28.251855595857705
cora,Cosine,False,40,BothSides,True,False,False,27.630267257344084,14.822218395124992,27.938059117337104
cora,Cosine,False,40,BothSides,False,False,True,30.19935354918344,15.962963459005936,30.478034510523223
cora,Cosine,False,40,BothSides,False,False,False,30.289024332016766,16.138941294661365,30.567226109569027
cora,Cosine,False,30,None,True,False,True,25.034612343328753,13.52666746019959,25.37997198265538
cora,Cosine,False,30,None,True,False,False,25.034612343328753,13.52666746019959,25.37997198265538
cora,Cosine,False,30,None,False,False,True,31.936031683537898,17.6555391740531,32.20722842948233
cora,Cosine,False,30,None,False,False,False,31.936031683537898,17.6555391740531,32.20722842948233
cora,Cosine,False,30,BothSides,True,False,True,24.888741150139108,13.06452308870482,25.234817479619952
cora,Cosine,False,30,BothSides,True,False,False,20.92009895721848,6.188534165111256,21.29307188309414
cora,Cosine,False,30,BothSides,False,False,True,30.963985121475535,15.579774263345273,31.2419622310773
cora,Cosine,False,30,BothSides,False,False,False,30.757969220671843,11.123990162779355,31.065293675941376
cora,Cosine,False,20,None,True,False,True,24.2338322281097,12.671008524153299,24.586764728986605
cora,Cosine,False,20,None,True,False,False,24.2338322281097,12.671008524153299,24.586764728986605
cora,Cosine,False,20,None,False,False,True,31.648702390584475,12.67641972225691,31.94991733962871
cora,Cosine,False,20,None,False,False,False,31.648702390584475,12.67641972225691,31.94991733962871
cora,Cosine,False,20,BothSides,True,False,True,21.659131930639795,8.098453374693877,22.028429149023637
cora,Cosine,False,20,BothSides,True,False,False,12.344926229247848,-0.4221159906458017,12.792552921819746
cora,Cosine,False,20,BothSides,False,False,True,33.596669499736166,20.7742121736275,33.88120334923736
cora,Cosine,False,20,BothSides,False,False,False,33.63569338428582,21.74533244449975,33.919109543408084
cora,Cosine,False,200,None,True,False,True,28.43775217046078,16.70538083519225,28.705564248899552
cora,Cosine,False,200,None,True,False,False,28.43775217046078,16.70538083519225,28.705564248899552
cora,Cosine,False,200,None,False,False,True,24.08618544576551,16.338446882471917,24.362516747753347
cora,Cosine,False,200,None,False,False,False,24.08618544576551,16.338446882471917,24.362516747753347
cora,Cosine,False,200,BothSides,True,False,True,29.26706158915082,18.26934874369229,29.529902015798253
